unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,descriptor_2,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,facility_type,status,due_date,resolution_description,resolution_action_updated_date,community_board,council_district,police_precinct,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,vehicle_type,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,latitude,longitude,location
70102494,2026-08-17T14:11:14.000,2026-08-17T16:26:00.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,11365.0,69-21 164 STREET,164 STREET,69 AVENUE,JEWEL AVENUE,69 AVENUE,JEWEL AVENUE,ADDRESS,FRESH MEADOWS,164 STREET,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that police action was not necessary. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T16:26:03.000,08 QUEENS,24.0,Precinct 107,4069310038.0,QUEENS,1038294.0,206279.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.7326997607252,-73.80499709959182,POINT (-73.804997099592 40.732699760725)
70093207,2026-08-17T14:11:14.000,,DEP,Department of Environmental Protection,Noise,Air Conditioner/Ventilation,,Commercial/Mixed Use Building,10302.0,451 JEWETT AVENUE,JEWETT AVENUE,FOREST AVENUE,ZACHARY COURT,FOREST AVENUE,ZACHARY COURT,ADDRESS,STATEN ISLAND,JEWETT AVENUE,,In Progress,,,,01 STATEN ISLAND,50.0,Precinct 120,5003540025.0,STATEN ISLAND,947767.0,167352.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.62594396959681,-74.13142824524309,POINT (-74.131428245243 40.625943969597)
70098689,2026-08-17T14:10:59.000,,DEP,Department of Environmental Protection,Water Maintenance,Dirty Water,,,10031.0,3440 BROADWAY,BROADWAY,HAMILTON PLACE,BROADWAY,HAMILTON PLACE,BROADWAY,ADDRESS,NEW YORK,BROADWAY,,In Progress,,,,09 MANHATTAN,7.0,Precinct 30,1020720001.0,MANHATTAN,997415.0,239206.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.82323098230642,-73.95243313188247,POINT (-73.952433131882 40.823230982306)
70093436,2026-08-17T14:10:59.000,,DOT,Department of Transportation,Street Condition,Blocked - Construction,,Street,11357.0,MURRAY STREET,MURRAY STREET,MURRAY STREET,WILLETS POINT BOULEVARD,MURRAY STREET,WILLETS POINT BOULEVARD,INTERSECTION,,,,In Progress,,The Department of Transportation will inspect the condition and will determine the next action.,2026-08-17T14:12:31.000,07 QUEENS,19.0,Precinct 109,,QUEENS,1036170.0,222577.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.777446245120935,-73.81253509412835,POINT (-73.812535094128 40.777446245121)
70092772,2026-08-17T14:10:28.000,2026-08-17T15:01:26.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,10302.0,53 VELTMAN AVENUE,VELTMAN AVENUE,HAMLIN PLACE,ORDELL AVENUE,HAMLIN PLACE,ORDELL AVENUE,ADDRESS,STATEN ISLAND,VELTMAN AVENUE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,2026-08-17T15:01:29.000,01 STATEN ISLAND,50.0,Precinct 121,5003870001.0,STATEN ISLAND,947194.0,166925.0,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.62476956724435,-74.13349010274943,POINT (-74.133490102749 40.624769567244)
70096413,2026-08-17T14:10:23.000,,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,"Bodega, Deli, or Convenience Store",Credit Card Limits Not Posted,Business,11209.0,6902 5 AVENUE,5 AVENUE,BAY RIDGE AVENUE,OVINGTON AVENUE,BAY RIDGE AVENUE,OVINGTON AVENUE,ADDRESS,BROOKLYN,5 AVENUE,,In Progress,,,,10 BROOKLYN,47.0,Precinct 68,3058730044.0,BROOKLYN,978405.0,170034.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.63337868749177,-74.0210586682854,POINT (-74.021058668285 40.633378687492)
70100458,2026-08-17T14:10:21.000,2026-08-17T14:31:01.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,10003.0,EAST 12 STREET,EAST 12 STREET,EAST 12 STREET,3 AVENUE,EAST 12 STREET,3 AVENUE,INTERSECTION,,,,Closed,,"The New York City Police Department responded to the complaint and with the information available observed no evidence of a criminal violation at that time. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T14:31:06.000,03 MANHATTAN,2.0,Precinct 9,,MANHATTAN,987533.0,205951.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73196398139968,-73.9881543385705,POINT (-73.98815433857 40.7319639814)
70096133,2026-08-17T14:09:57.000,2026-08-17T14:39:49.000,NYPD,New York City Police Department,Encampment,,,Residential Building/House,10012.0,168 BLEECKER STREET,BLEECKER STREET,THOMPSON STREET,SULLIVAN STREET,THOMPSON STREET,SULLIVAN STREET,ADDRESS,NEW YORK,BLEECKER STREET,,Closed,,"Your complaint has been received but does not fall under the jurisdiction of the New York City Police Department.  Please contact your local precinct for more information, including which City agency your request was referred to. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T14:39:58.000,02 MANHATTAN,2.0,Precinct 6,1005257501.0,MANHATTAN,984159.0,204773.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.7287312685129,-74.00032832863054,POINT (-74.000328328631 40.728731268513)
70095997,2026-08-17T14:09:55.000,,DEP,Department of Environmental Protection,Noise,Construction Equipment,,Building/Construction Site,10018.0,488 SEVENTH AVENUE,SEVENTH AVENUE,WEST 36 STREET,WEST 37 STREET,WEST 36 STREET,WEST 37 STREET,ADDRESS,NEW YORK,7 AVENUE,,In Progress,,,,05 MANHATTAN,3.0,Precinct 14,1007860042.0,MANHATTAN,987155.0,213447.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.75253876466162,-73.98951499394413,POINT (-73.989514993944 40.752538764662)
70096977,2026-08-17T14:09:24.000,2026-08-17T14:31:44.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,,Store/Commercial,11372.0,80-01 37 AVENUE,37 AVENUE,80 STREET,81 STREET,80 STREET,81 STREET,ADDRESS,JACKSON HEIGHTS,37 AVENUE,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that police action was not necessary. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T14:31:53.000,03 QUEENS,25.0,Precinct 115,4012800038.0,QUEENS,1015828.0,212388.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.749576170666685,-73.88603067486923,POINT (-73.886030674869 40.749576170667)
70092844,2026-08-17T14:09:10.000,,DPR,Department of Parks and Recreation,Maintenance or Facility,Garbage or Litter,Other Litter,Park,11106.0,34-00 21 STREET,21 STREET,34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,ADDRESS,ASTORIA,21 STREET,,In Progress,,An inspection is currently in progress to determine whether the reported condition requires further action.,2026-08-17T16:17:57.000,01 QUEENS,26.0,Precinct 114,4005230040.0,QUEENS,1002528.0,217192.0,PHONE,Unspecified,QUEENS,,,,,,,,40.76279941630506,-73.93401911119993,POINT (-73.9340191112 40.762799416305)
70094356,2026-08-17T14:09:07.000,,DSNY,Department of Sanitation,Dirty Condition,Trash,Not Cleaned by Property Owner,Sidewalk,10003.0,135 3 AVENUE,3 AVENUE,EAST 14 STREET,EAST 15 STREET,EAST 14 STREET,EAST 15 STREET,ADDRESS,NEW YORK,3 AVENUE,,In Progress,,,,06 MANHATTAN,2.0,Precinct 13,1008960048.0,MANHATTAN,987875.0,206559.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.73363265846228,-73.98692001277828,POINT (-73.986920012778 40.733632658462)
70092486,2026-08-17T14:08:56.000,,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,BROKEN OR MISSING,RESIDENTIAL BUILDING,11221.0,444 LEXINGTON AVENUE,LEXINGTON AVENUE,,,,,ADDRESS,BROOKLYN,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2026-08-17T00:00:00.000,03 BROOKLYN,36.0,Precinct 79,3018050027.0,BROOKLYN,999976.0,190138.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68854768858953,-73.94329467265212,POINT (-73.943294672652 40.68854768859)
70095076,2026-08-17T14:08:56.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,OTHER,RESIDENTIAL BUILDING,11221.0,444 LEXINGTON AVENUE,LEXINGTON AVENUE,,,,,ADDRESS,BROOKLYN,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2026-08-17T00:00:00.000,03 BROOKLYN,36.0,Precinct 79,3018050027.0,BROOKLYN,999976.0,190138.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68854768858953,-73.94329467265212,POINT (-73.943294672652 40.68854768859)
70093646,2026-08-17T14:08:53.000,,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,AT WALL OR CEILING,RESIDENTIAL BUILDING,10460.0,1500 HOE AVENUE,HOE AVENUE,,,,,ADDRESS,BRONX,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2026-08-17T00:00:00.000,03 BRONX,17.0,Precinct 42,2029880016.0,BRONX,1014923.0,242827.0,PHONE,Unspecified,BRONX,,,,,,,,40.833126139190966,-73.88915792968363,POINT (-73.889157929684 40.833126139191)
70102162,2026-08-17T14:08:50.000,,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,CHIPPED/PEELING/FLAKING,RESIDENTIAL BUILDING,10453.0,1764 WALTON AVENUE,WALTON AVENUE,,,,,ADDRESS,BRONX,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2026-08-17T00:00:00.000,05 BRONX,14.0,Precinct 46,2028260006.0,BRONX,1009053.0,248012.0,PHONE,Unspecified,BRONX,,,,,,,,40.84737588254471,-73.91035097461715,POINT (-73.910350974617 40.847375882545)
70092217,2026-08-17T14:08:50.000,,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,LOOSE OR DEFECTIVE,RESIDENTIAL BUILDING,10453.0,1764 WALTON AVENUE,WALTON AVENUE,,,,,ADDRESS,BRONX,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2026-08-17T00:00:00.000,05 BRONX,14.0,Precinct 46,2028260006.0,BRONX,1009053.0,248012.0,PHONE,Unspecified,BRONX,,,,,,,,40.84737588254471,-73.91035097461715,POINT (-73.910350974617 40.847375882545)
70092224,2026-08-17T14:08:50.000,,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,DISCONNECTED,RESIDENTIAL BUILDING,10453.0,1764 WALTON AVENUE,WALTON AVENUE,,,,,ADDRESS,BRONX,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2026-08-17T00:00:00.000,05 BRONX,14.0,Precinct 46,2028260006.0,BRONX,1009053.0,248012.0,PHONE,Unspecified,BRONX,,,,,,,,40.84737588254471,-73.91035097461715,POINT (-73.910350974617 40.847375882545)
70092254,2026-08-17T14:08:50.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,ROACHES,RESIDENTIAL BUILDING,10453.0,1764 WALTON AVENUE,WALTON AVENUE,,,,,ADDRESS,BRONX,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2026-08-17T00:00:00.000,05 BRONX,14.0,Precinct 46,2028260006.0,BRONX,1009053.0,248012.0,PHONE,Unspecified,BRONX,,,,,,,,40.84737588254471,-73.91035097461715,POINT (-73.910350974617 40.847375882545)
70100650,2026-08-17T14:08:50.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,MICE,RESIDENTIAL BUILDING,10453.0,1764 WALTON AVENUE,WALTON AVENUE,,,,,ADDRESS,BRONX,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2026-08-17T00:00:00.000,05 BRONX,14.0,Precinct 46,2028260006.0,BRONX,1009053.0,248012.0,PHONE,Unspecified,BRONX,,,,,,,,40.84737588254471,-73.91035097461715,POINT (-73.910350974617 40.847375882545)
70100675,2026-08-17T14:08:50.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,,RESIDENTIAL BUILDING,10453.0,1764 WALTON AVENUE,WALTON AVENUE,,,,,ADDRESS,BRONX,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2026-08-17T00:00:00.000,05 BRONX,14.0,Precinct 46,2028260006.0,BRONX,1009053.0,248012.0,PHONE,Unspecified,BRONX,,,,,,,,40.84737588254471,-73.91035097461715,POINT (-73.910350974617 40.847375882545)
70100754,2026-08-17T14:08:50.000,,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,BULGING/HOLE/CRACKED,RESIDENTIAL BUILDING,10453.0,1764 WALTON AVENUE,WALTON AVENUE,,,,,ADDRESS,BRONX,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2026-08-17T00:00:00.000,05 BRONX,14.0,Precinct 46,2028260006.0,BRONX,1009053.0,248012.0,PHONE,Unspecified,BRONX,,,,,,,,40.84737588254471,-73.91035097461715,POINT (-73.910350974617 40.847375882545)
70097195,2026-08-17T14:08:49.000,2026-08-17T22:18:00.000,DOT,Department of Transportation,Street Condition,Pothole,,,11422.0,147 DRIVE,147 DRIVE,235 STREET,BROOKVILLE BOULEVARD,,,BLOCKFACE,QUEENS,,,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,2026-08-17T22:18:00.000,13 QUEENS,,Unspecified,,QUEENS,,,UNKNOWN,Unspecified,QUEENS,,,,,,,,,,
70096751,2026-08-17T14:08:48.000,,DOT,Department of Transportation,Broken Parking Meter,No Receipt,Payment by Cash,Street,10034.0,WEST 207 STREET,WEST 207 STREET,BROADWAY,COOPER STREET,BROADWAY,COOPER STREET,BLOCKFACE,,,,In Progress,,,,Unspecified MANHATTAN,,Precinct 34,,MANHATTAN,1005943.0,255568.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.86812301861824,-73.92156743196558,POINT (-73.921567431966 40.868123018618)
70096321,2026-08-17T14:08:42.000,2026-08-17T17:13:14.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,,Street/Sidewalk,11237.0,321 WOODBINE STREET,WOODBINE STREET,KNICKERBOCKER AVENUE,IRVING AVENUE,KNICKERBOCKER AVENUE,IRVING AVENUE,ADDRESS,BROOKLYN,WOODBINE STREET,,Closed,,"The New York City Police Department responded to the complaint and with the information available observed no evidence of a criminal violation at that time. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T17:13:18.000,04 BROOKLYN,37.0,Precinct 83,3033620045.0,BROOKLYN,1008491.0,193145.0,MOBILE,Unspecified,BROOKLYN,Car,,,,,,,40.6967819790456,-73.91258020199248,POINT (-73.912580201992 40.696781979046)
