unique_key,created_date,complaint_type,descriptor,status,agency,agency_name,incident_zip,city,borough,street_name,latitude,longitude,location
70102071,2026-08-17T13:22:31.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,11226.0,BROOKLYN,BROOKLYN,EAST   28 STREET,40.64404180938087,-73.95077357500985,POINT (-73.95077357501 40.644041809381)
70099265,2026-08-17T13:22:31.000,UNSANITARY CONDITION,MOLD,Open,HPD,Department of Housing Preservation and Development,11226.0,BROOKLYN,BROOKLYN,EAST   28 STREET,40.64404180938087,-73.95077357500985,POINT (-73.95077357501 40.644041809381)
70102097,2026-08-17T13:22:30.000,UNSANITARY CONDITION,MOLD,Open,HPD,Department of Housing Preservation and Development,11372.0,JACKSON HEIGHTS,QUEENS,72 STREET,40.74835679206369,-73.89390775751221,POINT (-73.893907757512 40.748356792064)
70102043,2026-08-17T13:22:30.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,11372.0,JACKSON HEIGHTS,QUEENS,72 STREET,40.74835679206369,-73.89390775751221,POINT (-73.893907757512 40.748356792064)
70093704,2026-08-17T13:22:30.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,11372.0,JACKSON HEIGHTS,QUEENS,72 STREET,40.74835679206369,-73.89390775751221,POINT (-73.893907757512 40.748356792064)
70094355,2026-08-17T13:22:12.000,Dirty Condition,Trash,In Progress,DSNY,Department of Sanitation,11106.0,,QUEENS,37 AVENUE,40.75739308866063,-73.93546468109808,POINT (-73.935464681098 40.757393088661)
70094435,2026-08-17T13:22:00.000,Traffic Signal Condition,Veh Signal Lamp,Open,DOT,Department of Transportation,11372.0,QUEENS,QUEENS,,40.75053015622816,-73.87687613470698,POINT (-73.876876134707 40.750530156228)
70099530,2026-08-17T13:21:53.000,Damaged Tree,Branch Cracked and Will Fall,In Progress,DPR,Department of Parks and Recreation,11215.0,BROOKLYN,BROOKLYN,CARROLL STREET,40.672647467540216,-73.97487694309577,POINT (-73.974876943096 40.67264746754)
70094307,2026-08-17T13:21:27.000,Dirty Condition,Dirt or Gravel,In Progress,DSNY,Department of Sanitation,11223.0,BROOKLYN,BROOKLYN,WEST 8 STREET,40.5952398367894,-73.97924142332182,POINT (-73.979241423322 40.595239836789)
70100966,2026-08-17T13:21:27.000,Damaged Tree,Tree Alive - in Poor Condition,In Progress,DPR,Department of Parks and Recreation,11372.0,JACKSON HEIGHTS,QUEENS,84 STREET,40.75326761236792,-73.8830466545145,POINT (-73.883046654514 40.753267612368)
70094343,2026-08-17T13:20:51.000,Illegal Dumping,Removal Request,In Progress,DSNY,Department of Sanitation,11101.0,LONG ISLAND CITY,QUEENS,22 STREET,40.75422022846048,-73.94069414940759,POINT (-73.940694149408 40.75422022846)
70098463,2026-08-17T13:20:16.000,Illegal Dumping,Removal Request,In Progress,DSNY,Department of Sanitation,11373.0,ELMHURST,QUEENS,91 STREET,40.74130998948527,-73.87383661153251,POINT (-73.873836611533 40.741309989485)
70102042,2026-08-17T13:19:59.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,10457.0,BRONX,BRONX,EAST  181 STREET,40.85421257200531,-73.89988771228349,POINT (-73.899887712283 40.854212572005)
70092153,2026-08-17T13:19:44.000,Sidewalk Condition,Sidewalk Violation,In Progress,DOT,Department of Transportation,11419.0,SOUTH RICHMOND HILL,QUEENS,109 STREET,40.68516628147562,-73.83321696453646,POINT (-73.833216964536 40.685166281476)
70095133,2026-08-17T13:19:34.000,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,Open,HPD,Department of Housing Preservation and Development,10455.0,BRONX,BRONX,EAST  156 STREET,40.81826801201134,-73.90666171188592,POINT (-73.906661711886 40.818268012011)
70093605,2026-08-17T13:19:34.000,Street Condition,"Rough, Pitted or Cracked Roads",Closed,DOT,Department of Transportation,10012.0,NEW YORK,MANHATTAN,BOWERY,40.71987928164935,-73.99423517069647,POINT (-73.994235170696 40.719879281649)
70092316,2026-08-17T13:19:34.000,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,Open,HPD,Department of Housing Preservation and Development,11213.0,BROOKLYN,BROOKLYN,PRESIDENT STREET,40.66691658877669,-73.92927289517696,POINT (-73.929272895177 40.666916588777)
70093703,2026-08-17T13:19:33.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,10455.0,BRONX,BRONX,EAST  156 STREET,40.81826801201134,-73.90666171188592,POINT (-73.906661711886 40.818268012011)
70093682,2026-08-17T13:19:33.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,10455.0,BRONX,BRONX,EAST  156 STREET,40.81826801201134,-73.90666171188592,POINT (-73.906661711886 40.818268012011)
70097901,2026-08-17T13:19:33.000,UNSANITARY CONDITION,MOLD,Open,HPD,Department of Housing Preservation and Development,10455.0,BRONX,BRONX,EAST  156 STREET,40.81826801201134,-73.90666171188592,POINT (-73.906661711886 40.818268012011)
70099236,2026-08-17T13:19:33.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,10455.0,BRONX,BRONX,EAST  156 STREET,40.81826801201134,-73.90666171188592,POINT (-73.906661711886 40.818268012011)
70096562,2026-08-17T13:19:31.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,11234.0,BROOKLYN,BROOKLYN,EAST   41 STREET,40.62416420210858,-73.93455962599572,POINT (-73.934559625996 40.624164202109)
70092240,2026-08-17T13:19:28.000,WATER LEAK,HEAVY FLOW,Open,HPD,Department of Housing Preservation and Development,10468.0,BRONX,BRONX,UNIVERSITY AVENUE,40.861233408768975,-73.9062905039923,POINT (-73.906290503992 40.861233408769)
70095380,2026-08-17T13:19:23.000,Damaged Tree,Branch or Limb Has Fallen Down,In Progress,DPR,Department of Parks and Recreation,11377.0,WOODSIDE,QUEENS,58 STREET,40.74719501539158,-73.90566775977622,POINT (-73.905667759776 40.747195015392)
70096441,2026-08-17T13:19:00.000,Street Light Condition,Lamppost Leaning,Open,DOT,Department of Transportation,10305.0,STATEN ISLAND,STATEN ISLAND,,40.60669304967983,-74.0793679189944,POINT (-74.079367918994 40.60669304968)
70099146,2026-08-17T13:18:03.000,Street Condition,"Rough, Pitted or Cracked Roads",In Progress,DOT,Department of Transportation,11201.0,BROOKLYN,BROOKLYN,FLATBUSH AVENUE EXTENSION,40.69678673861067,-73.98487887545113,POINT (-73.984878875451 40.696786738611)
70097340,2026-08-17T13:18:01.000,Water Maintenance,Fire Hydrant Running Full,In Progress,DEP,Department of Environmental Protection,10453.0,BRONX,BRONX,MONTGOMERY AVENUE,40.850831636673455,-73.91795511673453,POINT (-73.917955116735 40.850831636673)
70093951,2026-08-17T13:18:00.000,Damaged Tree,Branch or Limb Has Fallen Down,In Progress,DPR,Department of Parks and Recreation,10472.0,BRONX,BRONX,THERIOT AVENUE,40.829248213328405,-73.86385932197882,POINT (-73.863859321979 40.829248213328)
70099889,2026-08-17T13:17:37.000,Illegal Dumping,Removal Request,In Progress,DSNY,Department of Sanitation,11373.0,ELMHURST,QUEENS,91 STREET,40.74130998948527,-73.87383661153251,POINT (-73.873836611533 40.741309989485)
70098480,2026-08-17T13:17:15.000,Dirty Condition,Trash,In Progress,DSNY,Department of Sanitation,11229.0,BROOKLYN,BROOKLYN,EAST 22 STREET,40.59880973926913,-73.94928730627187,POINT (-73.949287306272 40.598809739269)
70102096,2026-08-17T13:16:37.000,UNSANITARY CONDITION,MOLD,Open,HPD,Department of Housing Preservation and Development,10473.0,BRONX,BRONX,THIERIOT AVENUE,40.82415532063795,-73.8626448718532,POINT (-73.862644871853 40.824155320638)
70097861,2026-08-17T13:16:37.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,10473.0,BRONX,BRONX,THIERIOT AVENUE,40.82415532063795,-73.8626448718532,POINT (-73.862644871853 40.824155320638)
70099264,2026-08-17T13:16:15.000,UNSANITARY CONDITION,MOLD,Open,HPD,Department of Housing Preservation and Development,10027.0,NEW YORK,MANHATTAN,WEST  126 STREET,40.81586602942811,-73.95721081405173,POINT (-73.957210814052 40.815866029428)
70093681,2026-08-17T13:16:15.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,10027.0,NEW YORK,MANHATTAN,WEST  126 STREET,40.81586602942811,-73.95721081405173,POINT (-73.957210814052 40.815866029428)
70095115,2026-08-17T13:16:02.000,UNSANITARY CONDITION,MOLD,Open,HPD,Department of Housing Preservation and Development,11207.0,BROOKLYN,BROOKLYN,COZINE AVENUE,40.656710493591646,-73.88137062544227,POINT (-73.881370625442 40.656710493592)
70094442,2026-08-17T13:16:00.000,Traffic Signal Condition,Ped Multiple Lamps,Open,DOT,Department of Transportation,11237.0,BROOKLYN,BROOKLYN,,40.7034061874588,-73.91777589397384,POINT (-73.917775893974 40.703406187459)
70093576,2026-08-17T13:15:24.000,Sidewalk Condition,Sidewalk Violation,In Progress,DOT,Department of Transportation,11370.0,EAST ELMHURST,QUEENS,78 STREET,40.75996335763932,-73.88994386682901,POINT (-73.889943866829 40.759963357639)
70097376,2026-08-17T13:14:59.000,Sewer Maintenance,Backup,In Progress,DEP,Department of Environmental Protection,11222.0,BROOKLYN,BROOKLYN,VANDERVOORT AVENUE,40.7213468607047,-73.93655661491758,POINT (-73.936556614918 40.721346860705)
70095764,2026-08-17T13:14:28.000,Illegal Dumping,Chronic Dumping,In Progress,DSNY,Department of Sanitation,11426.0,,QUEENS,BRADDOCK AVENUE,40.72473418758062,-73.72315212508245,POINT (-73.723152125082 40.724734187581)
70101778,2026-08-17T13:13:59.000,Street Condition,Line/Marking - After Repaving,In Progress,DOT,Department of Transportation,11220.0,,BROOKLYN,2 AVENUE,40.639446181578194,-74.02695178144887,POINT (-74.026951781449 40.639446181578)
70092299,2026-08-17T13:13:29.000,UNSANITARY CONDITION,MOLD,Open,HPD,Department of Housing Preservation and Development,10456.0,BRONX,BRONX,CROTONA PARK SOUTH,40.8349635605769,-73.89946134199383,POINT (-73.899461341994 40.834963560577)
70097842,2026-08-17T13:13:29.000,WATER LEAK,HEAVY FLOW,Open,HPD,Department of Housing Preservation and Development,10456.0,BRONX,BRONX,CROTONA PARK SOUTH,40.8349635605769,-73.89946134199383,POINT (-73.899461341994 40.834963560577)
70092298,2026-08-17T13:13:25.000,UNSANITARY CONDITION,MOLD,Open,HPD,Department of Housing Preservation and Development,10010.0,NEW YORK,MANHATTAN,WATERSIDE PLAZA,40.73774206105882,-73.97379871839594,POINT (-73.973798718396 40.737742061059)
70100621,2026-08-17T13:13:22.000,WATER LEAK,DAMP SPOT,Open,HPD,Department of Housing Preservation and Development,10458.0,BRONX,BRONX,VALENTINE AVENUE,40.86967236616312,-73.88965020680602,POINT (-73.889650206806 40.869672366163)
70096456,2026-08-17T13:13:00.000,Street Condition,"Rough, Pitted or Cracked Roads",In Progress,DOT,Department of Transportation,11413.0,,QUEENS,147 AVENUE,40.65774336398056,-73.749996578254,POINT (-73.749996578254 40.657743363981)
70092191,2026-08-17T13:12:55.000,Street Condition,"Rough, Pitted or Cracked Roads",In Progress,DOT,Department of Transportation,11422.0,,QUEENS,147 AVENUE,40.65740589843868,-73.7450601378565,POINT (-73.745060137856 40.657405898439)
70095071,2026-08-17T13:12:27.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,11215.0,BROOKLYN,BROOKLYN,PRESIDENT STREET,40.67602754342504,-73.98151276160088,POINT (-73.981512761601 40.676027543425)
70092279,2026-08-17T13:12:27.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,11215.0,BROOKLYN,BROOKLYN,PRESIDENT STREET,40.67602754342504,-73.98151276160088,POINT (-73.981512761601 40.676027543425)
70095114,2026-08-17T13:12:27.000,UNSANITARY CONDITION,MOLD,Open,HPD,Department of Housing Preservation and Development,11215.0,BROOKLYN,BROOKLYN,PRESIDENT STREET,40.67602754342504,-73.98151276160088,POINT (-73.981512761601 40.676027543425)
70095382,2026-08-17T13:11:36.000,Damaged Tree,Branch Cracked and Will Fall,In Progress,DPR,Department of Parks and Recreation,11368.0,CORONA,QUEENS,41 AVENUE,40.74929053601412,-73.86088278618416,POINT (-73.860882786184 40.749290536014)
70096241,2026-08-17T13:10:30.000,Sidewalk Condition,Cellar Door Open/Unprotected,In Progress,DOT,Department of Transportation,11209.0,BROOKLYN,BROOKLYN,5 AVENUE,40.63088623267627,-74.02205583447682,POINT (-74.022055834477 40.630886232676)
70102008,2026-08-17T13:09:47.000,WATER LEAK,SLOW LEAK,Open,HPD,Department of Housing Preservation and Development,11211.0,BROOKLYN,BROOKLYN,SOUTH    5 STREET,40.7093484590181,-73.95829995934284,POINT (-73.958299959343 40.709348459018)
70093672,2026-08-17T13:09:41.000,WATER LEAK,DAMP SPOT,Open,HPD,Department of Housing Preservation and Development,11228.0,BROOKLYN,BROOKLYN,7 AVENUE,40.62207313337177,-74.0197366809446,POINT (-74.019736680945 40.622073133372)
70093660,2026-08-17T13:09:41.000,WATER LEAK,HEAVY FLOW,Open,HPD,Department of Housing Preservation and Development,10458.0,BRONX,BRONX,WEBSTER AVENUE,40.857427591890215,-73.89481104058125,POINT (-73.894811040581 40.85742759189)
70099263,2026-08-17T13:09:41.000,UNSANITARY CONDITION,MOLD,Open,HPD,Department of Housing Preservation and Development,11228.0,BROOKLYN,BROOKLYN,7 AVENUE,40.62207313337177,-74.0197366809446,POINT (-74.019736680945 40.622073133372)
70097877,2026-08-17T13:09:40.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,11209.0,BROOKLYN,BROOKLYN,FT HAMILTON PARKWAY,40.62229782377688,-74.02185127028054,POINT (-74.021851270281 40.622297823777)
70097900,2026-08-17T13:09:39.000,UNSANITARY CONDITION,MOLD,Open,HPD,Department of Housing Preservation and Development,11373.0,ELMHURST,QUEENS,LAYTON STREET,40.744282216484834,-73.88395381445368,POINT (-73.883953814454 40.744282216485)
70100106,2026-08-17T13:09:24.000,Water Maintenance,Water Main Break,Closed,DEP,Department of Environmental Protection,11355.0,,QUEENS,DELAWARE AVENUE,40.75814798502109,-73.81088928174933,POINT (-73.810889281749 40.758147985021)
70101516,2026-08-17T13:09:08.000,Sewer Maintenance,Catch Basin Search,In Progress,DEP,Department of Environmental Protection,11219.0,BROOKLYN,BROOKLYN,NEW UTRECHT AVENUE,40.639910325314986,-73.99435017558476,POINT (-73.994350175585 40.639910325315)
70098511,2026-08-17T13:08:47.000,Illegal Dumping,Chronic Dumping,In Progress,DSNY,Department of Sanitation,11208.0,BROOKLYN,BROOKLYN,HOLLY STREET,40.66695359329651,-73.87078351882327,POINT (-73.870783518823 40.666953593297)
70099907,2026-08-17T13:07:41.000,Dirty Condition,Trash,In Progress,DSNY,Department of Sanitation,11102.0,ASTORIA,QUEENS,30 ROAD,40.7675283031481,-73.92457759892275,POINT (-73.924577598923 40.767528303148)
70097123,2026-08-17T13:07:28.000,Illegal Dumping,Removal Request,In Progress,DSNY,Department of Sanitation,11355.0,,QUEENS,133 STREET,40.748106379002216,-73.8312548612288,POINT (-73.831254861229 40.748106379002)
70099899,2026-08-17T13:06:51.000,Dirty Condition,Trash,In Progress,DSNY,Department of Sanitation,11416.0,OZONE PARK,QUEENS,101 AVENUE,40.67941694459023,-73.86306917292178,POINT (-73.863069172922 40.67941694459)
70098708,2026-08-17T13:06:38.000,Water Maintenance,Fire Hydrant Leaning/Missing,In Progress,DEP,Department of Environmental Protection,11221.0,BROOKLYN,BROOKLYN,MYRTLE AVENUE,40.6974150059532,-73.93132138382238,POINT (-73.931321383822 40.697415005953)
70099223,2026-08-17T13:06:23.000,UNSANITARY CONDITION,SEWAGE,Open,HPD,Department of Housing Preservation and Development,11234.0,BROOKLYN,BROOKLYN,EAST   63 STREET,40.611405862525366,-73.90948652029338,POINT (-73.909486520293 40.611405862525)
70099176,2026-08-17T13:06:23.000,UNSANITARY CONDITION,SEWAGE,Open,HPD,Department of Housing Preservation and Development,11234.0,BROOKLYN,BROOKLYN,EAST   63 STREET,40.611405862525366,-73.90948652029338,POINT (-73.909486520293 40.611405862525)
70097841,2026-08-17T13:06:23.000,WATER LEAK,HEAVY FLOW,Open,HPD,Department of Housing Preservation and Development,11234.0,BROOKLYN,BROOKLYN,EAST   63 STREET,40.611405862525366,-73.90948652029338,POINT (-73.909486520293 40.611405862525)
70102007,2026-08-17T13:06:05.000,WATER LEAK,SLOW LEAK,Open,HPD,Department of Housing Preservation and Development,11226.0,BROOKLYN,BROOKLYN,EAST   19 STREET,40.642003506826605,-73.96069140943182,POINT (-73.960691409432 40.642003506827)
70099135,2026-08-17T13:06:00.000,Street Light Condition,Street Light Out,Open,DOT,Department of Transportation,11234.0,BROOKLYN,BROOKLYN,,40.636526464844486,-73.92101815212433,POINT (-73.921018152124 40.636526464844)
70099221,2026-08-17T13:05:46.000,WATER LEAK,DAMP SPOT,Open,HPD,Department of Housing Preservation and Development,11206.0,BROOKLYN,BROOKLYN,WILLOUGHBY AVENUE,40.69441934477992,-73.94451216399109,POINT (-73.944512163991 40.69441934478)
70096554,2026-08-17T13:05:46.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,11206.0,BROOKLYN,BROOKLYN,WILLOUGHBY AVENUE,40.69441934477992,-73.94451216399109,POINT (-73.944512163991 40.69441934478)
70097899,2026-08-17T13:05:45.000,UNSANITARY CONDITION,MOLD,Open,HPD,Department of Housing Preservation and Development,11206.0,BROOKLYN,BROOKLYN,WILLOUGHBY AVENUE,40.69441934477992,-73.94451216399109,POINT (-73.944512163991 40.69441934478)
70098121,2026-08-17T13:05:37.000,Damaged Tree,Branch or Limb Has Fallen Down,In Progress,DPR,Department of Parks and Recreation,10471.0,,BRONX,FARADAY AVENUE,40.904834341528506,-73.89837890162165,POINT (-73.898378901622 40.904834341529)
70093151,2026-08-17T13:05:12.000,Water Maintenance,Dirty Water,In Progress,DEP,Department of Environmental Protection,10452.0,BRONX,BRONX,JEROME AVENUE,40.83871434541044,-73.91879404623288,POINT (-73.918794046233 40.83871434541)
70097194,2026-08-17T13:04:56.000,Street Condition,Pothole,Closed,DOT,Department of Transportation,11105.0,QUEENS,QUEENS,ASTORIA BOULEVARD,,,
70095965,2026-08-17T13:04:46.000,Water Maintenance,Water Main Break,In Progress,DEP,Department of Environmental Protection,11207.0,BROOKLYN,BROOKLYN,SCHENCK COURT,40.68156303950469,-73.89102509681624,POINT (-73.891025096816 40.681563039505)
70100120,2026-08-17T13:04:06.000,Water Maintenance,Fire Hydrant Running,In Progress,DEP,Department of Environmental Protection,10458.0,,BRONX,DECATUR AVENUE,40.86295430159382,-73.89065555944714,POINT (-73.890655559447 40.862954301594)
70099959,2026-08-17T13:04:05.000,Street Condition,Pothole,Closed,DOT,Department of Transportation,11415.0,QUEENS,QUEENS,GRENFELL STREET,,,
70102707,2026-08-17T13:03:24.000,Illegal Dumping,Removal Request,In Progress,DSNY,Department of Sanitation,11229.0,BROOKLYN,BROOKLYN,AVENUE S,40.60469322999635,-73.94630455858292,POINT (-73.946304558583 40.604693229996)
70092171,2026-08-17T13:03:00.000,Street Light Condition,Lamppost Knocked Down,Open,DOT,Department of Transportation,10001.0,MANHATTAN,MANHATTAN,,40.74678841620879,-73.98845124841567,POINT (-73.988451248416 40.746788416209)
70097336,2026-08-17T13:02:58.000,Water Maintenance,Fire Hydrant Running Full,In Progress,DEP,Department of Environmental Protection,10458.0,,BRONX,DECATUR AVENUE,40.86295430159382,-73.89065555944714,POINT (-73.890655559447 40.862954301594)
